geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,prc_native_hi,prc_native_hi_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,turnout_tot_2016,vbm_tot_2020,turnout_tot_2020
15003004202,3.0,0.14817,0.0,0.79508,0.0,0.07685,0.0,0.09183,0.0,0.03367,1.0,0.56902,0.0,0.00367,1.0,0.04959,0.0,0.0,1.0,0.20814,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02296,1.0,0.00214,1.0,0.01194,1.0,0.0,1.0,0.17998,0.0,0.04224,0.0,0.21732,0.0,0.03979,0.0,0.02785,0.0,0.01653,1.0,0.00205,0.0,0.1602,0.0,0.00245,0.00229,1886.0,0.22191,8498.93763,,,0.95332,0.69827
15003004301,3.0,0.1908,0.0,0.76133,0.0,0.08207,0.0,0.08717,0.0,0.07221,1.0,0.34246,0.0,0.02342,1.0,0.11458,0.0,0.0,1.0,0.09859,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0057,1.0,0.04795,0.0,0.0,1.0,0.01666,1.0,0.05816,0.0,0.10474,0.0,0.10513,0.0,0.01465,1.0,0.0,1.0,0.14535,1.0,0.00215,0.0,0.0773,0.0,0.00024,0.00251,2239.0,0.94384,2372.22812,,,0.95782,0.7201
15003004302,3.0,0.1914,0.0,0.76065,0.0,0.08212,0.0,0.08746,0.0,0.07219,1.0,0.34207,0.0,0.02353,1.0,0.11497,0.0,0.0,1.0,0.09875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0057,1.0,0.04813,0.0,0.0,1.0,0.01676,1.0,0.05793,0.0,0.10517,0.0,0.10463,0.0,0.01462,1.0,0.0,1.0,0.14492,1.0,0.00304,0.0,0.07821,0.0,0.00135,0.00311,3271.0,0.38915,8405.39752,,,0.96299,0.71856
15003004401,3.0,0.07865,0.0,0.92768,0.0,0.07194,0.0,0.03411,0.0,0.07602,1.0,0.41365,0.0,0.00436,1.0,0.04246,0.0,0.0,1.0,0.06976,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00569,1.0,0.01498,1.0,0.00076,1.0,0.0,1.0,0.09934,0.0,0.02635,1.0,0.19583,0.0,0.02066,0.0,0.00019,1.0,0.22408,0.0,0.00301,0.0,0.25859,0.0,0.0002,0.00238,2528.0,0.48075,5258.44498,,,0.96321,0.71848
15003004402,3.0,0.07865,0.0,0.92768,0.0,0.07194,0.0,0.03411,0.0,0.07602,1.0,0.41365,0.0,0.00436,1.0,0.04246,0.0,0.0,1.0,0.06976,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00569,1.0,0.01498,1.0,0.00076,1.0,0.0,1.0,0.09934,0.0,0.02635,1.0,0.19583,0.0,0.02066,0.0,0.00019,1.0,0.22408,0.0,0.00284,0.0,0.15474,0.0,0.00017,0.00307,2539.0,3.23889,783.91004,,,0.95656,0.72814
15003004500,3.0,0.06611,0.0,0.89815,0.0,0.00949,1.0,0.06423,0.0,0.04861,1.0,0.48701,0.0,0.01865,1.0,0.06386,0.0,0.0,1.0,0.18575,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00942,1.0,0.0,1.0,0.0,1.0,0.00584,1.0,0.05953,0.0,0.02544,1.0,0.29597,0.0,0.01243,1.0,0.0064,1.0,0.04371,1.0,0.00566,0.0,0.0471,0.0,0.00188,0.00525,5323.0,7.93724,670.63645,0.91199,0.68115,0.96922,0.77422
15003004600,3.0,0.0529,0.0,0.93101,0.0,0.02505,1.0,0.03649,1.0,0.05262,1.0,0.56908,0.0,0.00274,1.0,0.02868,1.0,0.0,1.0,0.09401,0.0,0.0,1.0,0.00948,1.0,0.0,1.0,0.00773,1.0,0.0,1.0,0.0,1.0,0.01671,1.0,0.07955,0.0,0.08529,0.0,0.31471,0.0,0.01347,1.0,0.00175,1.0,0.01696,1.0,0.00474,0.0,0.22555,0.0,0.00131,0.00321,3853.0,6.87234,560.65369,0.91509,0.67141,0.97164,0.76474
15003004701,3.0,0.11865,0.0,0.94571,0.0,0.04533,1.0,0.05447,0.0,0.06816,1.0,0.56521,0.0,0.00296,1.0,0.07782,1.0,0.0,1.0,0.09811,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02029,1.0,0.03999,1.0,0.0,1.0,0.00177,1.0,0.145,0.0,0.06541,0.0,0.18676,0.0,0.01832,0.0,0.05753,1.0,0.03428,1.0,0.00259,0.0,0.16679,0.0,0.00027,0.00232,2287.0,0.62356,3667.66841,,,0.9656,0.76829
15003004702,3.0,0.11865,0.0,0.94571,0.0,0.04533,1.0,0.05447,0.0,0.06816,1.0,0.56521,0.0,0.00296,1.0,0.07782,1.0,0.0,1.0,0.09811,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02029,1.0,0.03999,1.0,0.0,1.0,0.00177,1.0,0.145,0.0,0.06541,0.0,0.18676,0.0,0.01832,0.0,0.05753,1.0,0.03428,1.0,0.0028,0.0,0.19773,0.0,0.00181,0.00192,2468.0,0.75938,3250.03987,,,0.97226,0.75695
15003004801,3.0,0.23766,0.0,0.90444,0.0,0.1071,1.0,0.09544,0.0,0.08196,1.0,0.64453,0.0,0.00371,1.0,0.06697,0.0,0.0,1.0,0.05652,0.0,0.0,1.0,0.0,1.0,0.00165,1.0,0.00853,1.0,0.01884,1.0,0.0,1.0,0.0,1.0,0.12307,0.0,0.22937,0.0,0.1602,0.0,0.01293,1.0,0.04937,1.0,0.0909,0.0,0.0033,0.0,0.40755,0.0,0.00426,0.00189,3054.0,2.98907,1021.72291,,,0.96453,0.66285
15003004802,3.0,0.23766,0.0,0.90444,0.0,0.1071,1.0,0.09544,0.0,0.08196,1.0,0.64453,0.0,0.00371,1.0,0.06697,0.0,0.0,1.0,0.05652,0.0,0.0,1.0,0.0,1.0,0.00165,1.0,0.00853,1.0,0.01884,1.0,0.0,1.0,0.0,1.0,0.12307,0.0,0.22937,0.0,0.1602,0.0,0.01293,1.0,0.04937,1.0,0.0909,0.0,0.00413,0.0,0.23576,0.0,0.00068,0.00322,3846.0,0.50088,7678.48551,,,0.96659,0.74331
15003004900,3.0,0.22402,0.0,0.91014,0.0,0.03306,0.0,0.08205,0.0,0.06559,1.0,0.54355,0.0,0.0008,1.0,0.09134,0.0,0.0,1.0,0.05045,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02124,1.0,0.01354,1.0,0.0,1.0,0.0,1.0,0.17153,0.0,0.16277,0.0,0.14286,0.0,0.0077,1.0,0.03054,1.0,0.09904,0.0,0.0037,0.0,0.29068,0.0,0.00162,0.00236,3332.0,0.41141,8098.99465,0.9156,0.62231,0.96976,0.72137
15003005000,3.0,0.32157,0.0,0.82759,0.0,0.0916,0.0,0.12775,0.0,0.09422,1.0,0.63655,0.0,0.00478,1.0,0.07328,0.0,0.00228,1.0,0.11493,0.0,0.00182,1.0,0.00842,1.0,0.0,1.0,0.00091,1.0,0.02299,1.0,0.0,1.0,0.0,1.0,0.23077,0.0,0.08398,0.0,0.24716,0.0,0.01684,1.0,0.01593,1.0,0.0553,1.0,0.00504,0.0,0.44871,0.0,0.00856,0.00277,4090.0,0.54814,7461.57713,0.91195,0.57311,0.96445,0.68284
15003005100,3.0,0.4383,0.0,0.73154,0.0,0.04143,1.0,0.25932,0.0,0.01347,1.0,0.79972,0.0,0.01761,1.0,0.01347,1.0,0.0038,1.0,0.12224,0.0,0.00449,1.0,0.0,1.0,0.0,1.0,0.0038,1.0,0.0,1.0,0.0,1.0,0.0038,1.0,0.39606,0.0,0.01278,1.0,0.10325,0.0,0.14088,0.0,0.04558,1.0,0.0038,1.0,0.00306,0.0,0.28191,0.0,0.00141,0.00346,2865.0,0.19035,15051.13732,0.88412,0.51201,0.93978,0.65023
15003005200,3.0,0.54297,0.0,0.54328,0.0,0.19164,0.0,0.2938,0.0,0.04946,1.0,0.72171,0.0,0.05407,0.0,0.03856,1.0,0.0,1.0,0.06622,0.0,0.0,1.0,0.00251,1.0,0.0,1.0,0.00293,1.0,0.02431,1.0,0.0,1.0,0.00335,1.0,0.45767,0.0,0.03982,0.0,0.01299,1.0,0.11735,0.0,0.07586,0.0,0.04736,1.0,0.00244,0.0,0.06807,0.0,0.00428,0.00362,2997.0,0.20589,14556.10057,0.88412,0.51201,0.93962,0.64951
15003005300,3.0,0.43448,0.0,0.64958,0.0,0.07829,1.0,0.21816,0.0,0.1837,1.0,0.52834,0.0,0.01189,1.0,0.06073,0.0,0.0,1.0,0.07945,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02682,1.0,0.0124,1.0,0.0,1.0,0.0,1.0,0.26974,0.0,0.05213,1.0,0.0291,0.0,0.07287,0.0,0.04909,1.0,0.11893,0.0,0.00363,0.0,0.37199,0.0,0.00226,0.00314,4242.0,0.34945,12139.21771,0.92149,0.44272,0.93886,0.54587
15003005400,3.0,0.56783,0.0,0.69154,0.0,0.19775,0.0,0.32243,0.0,0.12731,1.0,0.23379,0.0,0.00535,1.0,0.09756,1.0,0.0,1.0,0.00595,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00952,1.0,0.08507,1.0,0.0,1.0,0.0,1.0,0.0934,1.0,0.01011,1.0,0.00952,1.0,0.0,1.0,0.09042,0.0,0.57466,0.0,0.00078,0.0,0.0171,0.0,2e-05,0.00123,1540.0,0.08263,18638.1924,0.92167,0.39827,0.92474,0.50397
15003005500,3.0,0.47268,0.0,0.76724,0.0,0.09006,0.0,0.18629,0.0,0.13381,1.0,0.7409,0.0,0.01324,1.0,0.07849,1.0,0.0,1.0,0.05957,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07281,1.0,0.00095,1.0,0.0052,1.0,0.25248,0.0,0.36548,0.0,0.02222,0.0,0.03262,1.0,0.04066,1.0,0.07518,1.0,0.00189,0.0,0.37152,0.0,0.00107,0.00151,2156.0,0.21574,9993.68855,0.92156,0.45311,0.94651,0.57107
15003005601,3.0,0.47138,0.0,0.70135,0.0,0.04574,0.0,0.15105,0.0,0.09165,0.0,0.78795,0.0,0.00671,1.0,0.09311,0.0,0.0,1.0,0.0143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00949,1.0,0.03109,1.0,0.0,1.0,0.0,1.0,0.17002,0.0,0.43447,0.0,0.07735,0.0,0.04685,0.0,0.01241,1.0,0.0181,1.0,0.0017,0.0,0.36616,0.0,0.00014,0.00107,1804.0,0.15859,11375.07971,,,0.96219,0.63162
15003005602,3.0,0.47138,0.0,0.70135,0.0,0.04574,0.0,0.15105,0.0,0.09165,0.0,0.78795,0.0,0.00671,1.0,0.09311,0.0,0.0,1.0,0.0143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00949,1.0,0.03109,1.0,0.0,1.0,0.0,1.0,0.17002,0.0,0.43447,0.0,0.07735,0.0,0.04685,0.0,0.01241,1.0,0.0181,1.0,0.00432,0.0,0.32175,0.0,0.00252,0.00314,5116.0,0.78771,6494.76473,,,0.95685,0.59928
15003005700,3.0,0.3745,0.0,0.52693,0.0,0.2219,1.0,0.35711,0.0,0.04886,1.0,0.45909,0.0,0.02386,1.0,0.08864,0.0,0.00227,1.0,0.11667,0.0,0.00417,1.0,0.0,1.0,0.0,1.0,0.03902,1.0,0.02879,1.0,0.0,1.0,0.0,1.0,0.11591,1.0,0.18636,0.0,0.06402,0.0,0.03636,0.0,0.00985,1.0,0.21174,0.0,0.00225,0.0,0.46539,0.0,0.04428,0.00183,2354.0,5.94225,396.1462,0.92321,0.39996,0.92869,0.5087
15003005800,3.0,0.48711,0.0,0.70317,0.0,0.06478,1.0,0.16326,0.0,0.0951,1.0,0.7715,0.0,0.0,1.0,0.07498,0.0,0.0,1.0,0.01688,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01039,1.0,0.02661,1.0,0.0,1.0,0.0,1.0,0.03927,1.0,0.58942,0.0,0.04544,0.0,0.02175,1.0,0.05907,1.0,0.07205,1.0,0.00283,0.0,0.27065,0.0,0.00481,0.00185,3320.0,0.50956,6515.4173,0.95088,0.43351,0.96113,0.5609
15003005900,3.0,0.32784,0.0,0.84043,0.0,0.06455,1.0,0.07391,0.0,0.10195,1.0,0.42424,0.0,0.02039,0.0,0.14104,0.0,0.0,1.0,0.06202,0.0,0.0,1.0,0.0034,1.0,0.00113,1.0,0.04815,0.0,0.05721,0.0,0.0,1.0,0.00368,1.0,0.00425,1.0,0.33617,0.0,0.04446,0.0,0.00935,1.0,0.00198,1.0,0.17785,0.0,0.00349,0.0,0.29709,0.0,0.03078,0.00166,2988.0,2.6224,1139.41431,0.95069,0.43211,0.96031,0.55454
15003006000,3.0,0.47793,0.0,0.85125,0.0,0.05085,0.0,0.11735,0.0,0.1456,0.0,0.7949,0.0,0.0034,1.0,0.00371,1.0,0.0,1.0,0.04019,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00108,1.0,0.00155,1.0,0.0,1.0,0.0,1.0,0.02427,1.0,0.73308,0.0,0.01654,0.0,0.0,1.0,0.00216,1.0,0.10185,0.0,0.00564,0.0,0.37518,0.0,0.01559,0.00316,5659.0,0.7155,7909.1453,0.95045,0.43031,0.95902,0.54466
15003006100,3.0,0.45338,0.0,0.82156,0.0,0.07761,0.0,0.0373,0.0,0.09143,1.0,0.72452,0.0,0.0,1.0,0.12676,0.0,0.0,1.0,0.00883,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0043,1.0,0.02769,0.0,0.0,1.0,0.0,1.0,0.02793,0.0,0.68035,0.0,0.02769,0.0,0.00072,1.0,0.00286,1.0,0.02387,1.0,0.00322,0.0,0.2834,0.0,0.00154,0.00212,4512.0,0.47586,9481.82858,0.94761,0.44576,0.9605,0.55115
15003006202,3.0,0.39847,0.0,0.81901,0.0,0.13028,0.0,0.30971,0.0,0.11689,1.0,0.24807,0.0,0.00412,1.0,0.04095,1.0,0.0,1.0,0.04469,1.0,0.0,1.0,0.00277,1.0,0.0,1.0,0.00181,1.0,0.00765,1.0,0.01528,1.0,0.0,1.0,0.02753,1.0,0.17559,0.0,0.01392,1.0,0.00764,1.0,0.00952,1.0,0.50675,0.0,0.00156,0.0,0.12724,0.0,0.00074,0.00109,2702.0,0.14329,18856.70136,0.9444,0.46045,0.96573,0.57645
15003006203,3.0,0.32238,0.0,0.80695,0.0,0.08637,0.0,0.19571,0.0,0.08605,1.0,0.54166,0.0,0.00078,1.0,0.0662,0.0,0.0,1.0,0.05182,1.0,0.0,1.0,0.00715,1.0,0.0,1.0,0.00466,1.0,0.01974,1.0,0.0,1.0,0.0,1.0,0.05024,0.0,0.42251,0.0,0.03593,0.0,0.0,1.0,0.02456,1.0,0.14658,0.0,0.00471,0.0,0.317,0.0,0.00169,0.00269,6367.0,0.48973,13000.93436,,,0.96585,0.59732
15003006301,3.0,0.38609,0.0,0.89552,0.0,0.07937,0.0,0.07594,0.0,0.10588,1.0,0.6074,0.0,0.001,1.0,0.11868,1.0,0.0,1.0,0.04334,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00489,1.0,0.01721,1.0,0.0,1.0,5e-05,1.0,0.09252,0.0,0.5141,0.0,0.06035,0.0,0.00028,1.0,0.01198,1.0,0.1146,0.0,0.00382,0.0,0.39306,0.0,0.0007,0.00228,4033.0,0.78262,5153.19623,0.94414,0.4852,0.96027,0.60976
15003006302,3.0,0.41766,0.0,0.70289,0.0,0.13611,0.0,0.36522,0.0,0.16092,1.0,0.26054,0.0,0.00055,1.0,0.05476,1.0,0.0,1.0,0.0158,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02716,1.0,0.00991,1.0,0.0,1.0,3e-05,1.0,0.01351,1.0,0.14069,0.0,0.07313,0.0,0.00555,1.0,0.00674,1.0,0.47213,0.0,0.00202,0.0,0.34901,0.0,0.00042,0.00162,3115.0,0.66118,4711.23879,0.9584,0.46845,0.94691,0.56589
15003006401,3.0,0.37313,0.0,1.0,1.0,0.07053,0.0,0.07506,1.0,0.07265,1.0,0.65908,0.0,0.0,1.0,0.19212,0.0,0.0,1.0,0.01926,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00613,1.0,0.08796,1.0,0.0,1.0,0.0,1.0,0.04595,1.0,0.48753,0.0,0.09497,0.0,0.00744,0.0,0.0,1.0,0.04026,1.0,0.00192,0.0,0.30041,0.0,0.00014,0.00103,2360.0,0.20102,11740.26204,0.94055,0.46011,0.96907,0.59423
15003006402,3.0,0.35768,0.0,0.92531,0.0,0.06306,0.0,0.05444,1.0,0.07259,1.0,0.66552,0.0,0.01461,1.0,0.07527,0.0,0.0,1.0,0.03369,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00328,1.0,0.02117,0.0,0.0,1.0,0.0,1.0,0.02012,1.0,0.55835,0.0,0.08272,0.0,0.01252,1.0,0.00164,1.0,0.06707,1.0,0.00698,0.0,0.36478,0.0,0.0005,0.00481,6366.0,2.53298,2513.24767,0.931,0.53185,0.95973,0.65615
15003006500,3.0,0.25906,0.0,0.95504,0.0,0.06047,0.0,0.05595,0.0,0.06595,1.0,0.54994,0.0,0.00506,1.0,0.18121,0.0,0.0,1.0,0.05204,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00506,1.0,0.01433,1.0,0.0,1.0,0.0,1.0,0.01938,1.0,0.43721,0.0,0.10914,0.0,0.01896,1.0,0.00316,1.0,0.0571,0.0,0.00477,0.0,0.30805,0.0,0.00059,0.00379,4669.0,9.69215,481.73006,0.9374,0.53054,0.95836,0.6542
15003006703,3.0,0.05252,0.0,0.9776,0.0,0.0681,0.0,0.05924,0.0,0.06884,1.0,0.62004,0.0,0.00576,1.0,0.06663,0.0,0.0,1.0,0.0885,0.0,0.00729,1.0,0.0,1.0,0.01424,1.0,0.0195,0.0,0.01356,1.0,0.00271,1.0,0.0056,1.0,0.0607,0.0,0.12564,0.0,0.36283,0.0,0.00729,1.0,0.0,1.0,0.03679,1.0,0.00113,0.0,0.0,1.0,0.00467,0.00121,1428.0,1.88697,756.76978,,,0.9728,0.76174
15003006704,3.0,0.09612,0.0,0.9294,0.0,0.06117,0.0,0.10584,0.0,0.07171,1.0,0.45199,0.0,0.03648,0.0,0.11098,0.0,1e-05,1.0,0.14799,0.0,0.01142,1.0,1e-05,1.0,0.00918,1.0,0.02485,1.0,0.0324,1.0,0.00175,1.0,0.00361,1.0,0.04058,0.0,0.08886,0.0,0.25616,0.0,0.02251,1.0,0.0,1.0,0.06983,1.0,0.00809,0.0,0.36163,0.0,0.00733,0.00565,6596.0,18.29415,360.55249,,,0.9621,0.70257
15003006806,3.0,0.10305,0.0,0.96154,0.0,0.03868,1.0,0.01759,1.0,0.03836,1.0,0.8098,0.0,0.0,1.0,0.03037,1.0,0.0,1.0,0.02664,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00586,1.0,0.0,1.0,0.0,1.0,0.09856,0.0,0.06606,0.0,0.51145,0.0,0.04262,1.0,0.0,1.0,0.00053,1.0,0.00219,0.0,0.39404,0.0,0.00123,0.00123,1728.0,0.48277,3579.37983,0.94677,0.56958,0.96709,0.69991
15003006810,3.0,0.09154,0.0,0.98785,0.0,0.07693,0.0,0.00637,1.0,0.0606,1.0,0.0482,0.0,0.23015,0.0,0.20897,0.0,3e-05,1.0,0.35958,0.0,0.06307,1.0,0.00791,1.0,0.0093,1.0,0.06231,0.0,0.03256,1.0,0.00108,1.0,4e-05,1.0,0.00391,1.0,0.03175,0.0,0.00845,1.0,0.00174,1.0,0.00047,1.0,0.03053,1.0,0.00305,0.0,0.83189,0.0,0.00016,0.0009,563.0,0.99576,565.39577,,,0.93638,0.65239
15003006811,3.0,0.0903,0.0,0.98812,0.0,0.07694,0.0,0.0059,1.0,0.06045,1.0,0.04331,0.0,0.23217,0.0,0.21019,0.0,0.0,1.0,0.36205,0.0,0.06365,1.0,0.008,1.0,0.0094,1.0,0.06237,0.0,0.03281,1.0,0.00109,1.0,1e-05,1.0,0.0031,1.0,0.02925,0.0,0.00787,1.0,0.00157,1.0,1e-05,1.0,0.0302,1.0,0.00078,0.0,0.93847,0.0,0.00028,8e-05,53.0,0.93824,56.4889,,,0.93638,0.65239
15003006812,3.0,0.1825,0.0,0.95404,0.0,0.0401,1.0,0.05929,0.0,0.05881,1.0,0.73317,0.0,0.01394,1.0,0.04471,0.0,0.0,1.0,0.12115,0.0,0.0,1.0,0.00321,1.0,0.0,1.0,0.02276,1.0,0.00192,1.0,0.00465,1.0,0.00224,1.0,0.13542,0.0,0.08942,0.0,0.28333,0.0,0.11731,0.0,0.00208,1.0,0.00962,1.0,0.00154,0.0,0.23982,0.0,0.00042,0.0015,1355.0,0.53908,2513.53984,,,0.95644,0.72222
15003006813,3.0,0.1825,0.0,0.95404,0.0,0.0401,1.0,0.05929,0.0,0.05881,1.0,0.73317,0.0,0.01394,1.0,0.04471,0.0,0.0,1.0,0.12115,0.0,0.0,1.0,0.00321,1.0,0.0,1.0,0.02276,1.0,0.00192,1.0,0.00465,1.0,0.00224,1.0,0.13542,0.0,0.08942,0.0,0.28333,0.0,0.11731,0.0,0.00208,1.0,0.00962,1.0,0.00519,0.0,0.28442,0.0,0.00035,0.0044,4441.0,1.85189,2398.09158,,,0.95925,0.71637
15003006814,3.0,0.31373,0.0,0.89132,0.0,0.05359,0.0,0.07563,0.0,0.07229,1.0,0.56142,0.0,0.02063,1.0,0.02732,1.0,0.00669,1.0,0.09775,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02342,1.0,0.0039,1.0,0.0,1.0,0.01542,1.0,0.20795,0.0,0.15183,0.0,0.09199,0.0,0.04646,0.0,0.0145,1.0,0.07341,1.0,0.00263,0.0,0.20243,0.0,0.00019,0.00265,2405.0,0.07887,30494.2135,,,0.95656,0.72216
15003006815,3.0,0.31373,0.0,0.89132,0.0,0.05359,0.0,0.07563,0.0,0.07229,1.0,0.56142,0.0,0.02063,1.0,0.02732,1.0,0.00669,1.0,0.09775,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02342,1.0,0.0039,1.0,0.0,1.0,0.01542,1.0,0.20795,0.0,0.15183,0.0,0.09199,0.0,0.04646,0.0,0.0145,1.0,0.07341,1.0,0.0025,0.0,0.25405,0.0,0.00012,0.00238,2142.0,0.0869,24649.29683,,,0.95619,0.72173
15003006816,3.0,0.26204,0.0,0.96233,0.0,0.0905,0.0,0.05941,0.0,0.06856,1.0,0.61892,0.0,0.00624,1.0,0.06495,0.0,0.00936,1.0,0.05559,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02365,1.0,0.01633,1.0,0.0,1.0,0.00276,1.0,0.03302,1.0,0.51087,0.0,0.05655,0.0,0.00012,1.0,0.01105,1.0,0.10301,0.0,0.00276,0.0,0.33737,0.0,2e-05,0.00171,2401.0,0.21026,11418.92743,,,0.96709,0.69991
15003006817,3.0,0.25671,0.0,0.96357,0.0,0.09009,0.0,0.05754,0.0,0.06828,1.0,0.59903,0.0,0.01404,0.0,0.06997,0.0,0.00904,1.0,0.06615,0.0,0.0022,1.0,0.00028,1.0,0.00032,1.0,0.02499,1.0,0.0169,1.0,4e-05,1.0,0.00267,1.0,0.03196,1.0,0.49433,0.0,0.05482,0.0,0.00015,1.0,0.01067,1.0,0.10052,0.0,0.00556,0.0,0.29375,0.0,8e-05,0.0048,4788.0,0.46288,10343.90844,,,0.956,0.68197
15003006818,3.0,0.21216,0.0,0.90758,0.0,0.08014,0.0,0.13498,0.0,0.10238,0.0,0.56958,0.0,0.03218,1.0,0.07292,0.0,0.0,1.0,0.10886,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02821,1.0,0.0328,1.0,0.00752,1.0,0.00564,1.0,0.12996,0.0,0.1099,0.0,0.14313,0.0,0.09695,0.0,0.02424,1.0,0.04179,1.0,0.00183,0.0,0.31204,0.0,7e-05,0.00119,1660.0,0.07688,21591.45507,,,0.96703,0.70002
15003006819,3.0,0.21216,0.0,0.90758,0.0,0.08014,0.0,0.13498,0.0,0.10238,0.0,0.56958,0.0,0.03218,1.0,0.07292,0.0,0.0,1.0,0.10886,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02821,1.0,0.0328,1.0,0.00752,1.0,0.00564,1.0,0.12996,0.0,0.1099,0.0,0.14313,0.0,0.09695,0.0,0.02424,1.0,0.04179,1.0,0.00289,0.0,0.27935,0.0,0.00019,0.00226,2614.0,0.08845,29552.5674,,,0.96264,0.70915
15003006900,3.0,0.03214,1.0,1.0,0.0,0.03104,1.0,0.09191,0.0,0.03023,1.0,0.0607,0.0,0.17869,0.0,0.17065,0.0,0.00512,1.0,0.50707,0.0,0.00122,1.0,0.00195,1.0,0.0039,1.0,0.10775,0.0,0.05071,0.0,0.00244,1.0,0.0,1.0,0.0,1.0,0.05339,0.0,0.00293,1.0,0.0,1.0,0.00195,1.0,0.01511,1.0,0.00298,0.0,0.69257,0.0,0.00054,0.00385,2560.0,1.10311,2320.70187,0.83859,0.30219,0.80598,0.51498
15003007001,3.0,0.06575,1.0,0.99124,0.0,0.02845,1.0,0.07228,1.0,0.09803,0.0,0.10639,0.0,0.10436,0.0,0.19652,0.0,0.00203,1.0,0.42354,0.0,0.00678,1.0,0.0,1.0,0.03705,1.0,0.05715,0.0,0.05037,0.0,0.0122,1.0,0.0,1.0,0.0,1.0,0.0759,0.0,0.01107,1.0,0.00361,1.0,0.0,1.0,0.03569,1.0,0.0016,0.0,0.7322,0.0,0.00211,0.00127,611.0,1.35786,449.97224,,,0.87651,0.56481
15003007002,3.0,0.06575,1.0,0.99124,0.0,0.02845,1.0,0.07228,1.0,0.09803,0.0,0.10639,0.0,0.10436,0.0,0.19652,0.0,0.00203,1.0,0.42354,0.0,0.00678,1.0,0.0,1.0,0.03705,1.0,0.05715,0.0,0.05037,0.0,0.0122,1.0,0.0,1.0,0.0,1.0,0.0759,0.0,0.01107,1.0,0.00361,1.0,0.0,1.0,0.03569,1.0,0.0022,0.0,0.83756,0.0,0.00017,0.0015,1001.0,1.51073,662.59339,,,0.80731,0.51608
15003007100,3.0,0.02722,0.0,1.0,0.0,0.03689,1.0,0.01489,1.0,0.08961,1.0,0.15153,0.0,0.06937,1.0,0.2343,0.0,0.0,1.0,0.47246,0.0,0.00149,1.0,0.0,1.0,0.0,1.0,0.1688,0.0,0.03721,1.0,0.02679,1.0,0.0,1.0,0.00179,1.0,0.09199,0.0,0.00625,1.0,0.01131,1.0,0.00566,1.0,0.0,1.0,0.0024,0.0,0.85605,0.0,0.00243,0.00116,520.0,1.24305,418.32725,0.73639,0.31698,0.85566,0.53856
